
      	X(nS)     	Ch1(mV)      
 561  	32.8446   	-138.555908 
 562  	32.9032   	-137.693420 
 563  	32.9619   	-138.340332 
 564  	33.0205   	-137.909058 
 565  	33.0792   	-137.621582 
 566  	33.1378   	-137.190308 
 567  	33.1965   	-136.974655 
 568  	33.2551   	-136.687195 
 569  	33.3138   	-136.543457 
 570  	33.3724   	-136.902832 
 571  	33.4311   	-137.621582 
 572  	33.4897   	-138.555908 
 573  	33.5484   	-138.124695 
 574  	33.6070   	-138.052795 
 575  	33.6657   	-136.543457 
 576  	33.7243   	-137.046570 
 577  	33.7830   	-137.477783 
 578  	33.8416   	-137.980957 
 579  	33.9003   	-137.980957 
 580  	33.9589   	-138.484070 
 581  	34.0176   	-138.771545 
 582  	34.0762   	-139.059082 
 583  	34.1349   	-138.987183 
 584  	34.1935   	-138.124695 
 585  	34.2522   	-139.059082 
 586  	34.3109   	-138.555908 
 587  	34.3695   	-137.693420 
 588  	34.4282   	-137.549683 
 589  	34.4868   	-137.118408 
 590  	34.5455   	-137.405945 
 591  	34.6041   	-137.909058 
 592  	34.6628   	-137.693420 
 593  	34.7214   	-138.412170 
 594  	34.7801   	-137.909058 
 595  	34.8387   	-137.621582 
 596  	34.8974   	-137.621582 
 597  	34.9560   	-137.980957 
 598  	35.0147   	-138.340332 
 599  	35.0733   	-137.693420 
 600  	35.1320   	-137.765320 
 601  	35.1906   	-138.340332 
 602  	35.2493   	-138.915283 
 603  	35.3079   	-138.771545 
 604  	35.3666   	-138.340332 
 605  	35.4252   	-138.412170 
 606  	35.4839   	-139.274658 
 607  	35.5425   	-137.693420 
 608  	35.6012   	-138.052795 
 609  	35.6598   	-138.052795 
 610  	35.7185   	-137.837158 
 611  	35.7771   	-137.262207 
 612  	35.8358   	-137.190308 
 613  	35.8944   	-138.412170 
 614  	35.9531   	-137.909058 
 615  	36.0117   	-138.196533 
 616  	36.0704   	-138.915283 
 617  	36.1290   	-139.346558 
 618  	36.1877   	-139.562195 
 619  	36.2463   	-138.699707 
 620  	36.3050   	-137.909058 
 621  	36.3636   	-137.549683 
 622  	36.4223   	-137.549683 
 623  	36.4809   	-137.693420 
 624  	36.5396   	-137.765320 
 625  	36.5982   	-137.909058 
 626  	36.6569   	-136.615295 
 627  	36.7155   	-137.046570 
 628  	36.7742   	-136.759033 
 629  	36.8328   	-137.549683 
 630  	36.8915   	-136.830933 
 631  	36.9501   	-136.615295 
 632  	37.0088   	-136.255920 
 633  	37.0674   	-136.902832 
 634  	37.1261   	-137.621582 
 635  	37.1848   	-138.412170 
 636  	37.2434   	-138.484070 
 637  	37.3021   	-138.555908 
 638  	37.3607   	-138.771545 
 639  	37.4194   	-138.627808 
 640  	37.4780   	-137.980957 
 641  	37.5367   	-138.268433 
 642  	37.5953   	-137.980957 
 643  	37.6540   	-138.268433 
 644  	37.7126   	-138.484070 
 645  	37.7713   	-139.130920 
 646  	37.8299   	-138.268433 
 647  	37.8886   	-138.412170 
 648  	37.9472   	-137.190308 
 649  	38.0059   	-137.334045 
 650  	38.0645   	-136.759033 
 651  	38.1232   	-136.687195 
 652  	38.1818   	-136.974655 
 653  	38.2405   	-136.902832 
 654  	38.2991   	-136.902832 
 655  	38.3578   	-137.549683 
 656  	38.4164   	-137.262207 
 657  	38.4751   	-136.184082 
 658  	38.5337   	-137.765320 
 659  	38.5924   	-137.765320 
 660  	38.6510   	-138.124695 
 661  	38.7097   	-138.484070 
 662  	38.7683   	-138.196533 
 663  	38.8270   	-138.555908 
 664  	38.8856   	-138.627808 
 665  	38.9443   	-139.059082 
 666  	39.0029   	-138.196533 
 667  	39.0616   	-137.765320 
 668  	39.1202   	-137.837158 
 669  	39.1789   	-136.902832 
 670  	39.2375   	-136.974655 
 671  	39.2962   	-137.405945 
 672  	39.3548   	-137.190308 
 673  	39.4135   	-136.687195 
 674  	39.4721   	-138.052795 
 675  	39.5308   	-137.693420 
 676  	39.5894   	-137.334045 
 677  	39.6481   	-138.196533 
 678  	39.7067   	-138.771545 
 679  	39.7654   	-138.987183 
 680  	39.8240   	-138.699707 
 681  	39.8827   	-138.843430 
 682  	39.9413   	-138.340332 
 683  	40.0000   	-139.130920 
 684  	40.0587   	-137.909058 
