
      	X(nS)     	Ch1(mV)      
 713  	41.7595   	-21.937561  
 714  	41.8182   	-23.015686  
 715  	41.8768   	-23.878174  
 716  	41.9355   	-24.453184  
 717  	41.9941   	-25.890686  
 718  	42.0528   	-27.543823  
 719  	42.1114   	-28.046936  
 720  	42.1701   	-28.909424  
 721  	42.2287   	-29.053162  
 722  	42.2874   	-30.059448  
 723  	42.3460   	-31.065674  
 724  	42.4047   	-31.496948  
 725  	42.4633   	-31.712585  
 726  	42.5220   	-32.143799  
 727  	42.5806   	-32.646912  
 728  	42.6393   	-32.718811  
 729  	42.6979   	-33.150085  
 730  	42.7566   	-34.156311  
 731  	42.8152   	-35.378174  
 732  	42.8739   	-34.587585  
 733  	42.9326   	-36.096924  
 734  	42.9912   	-37.103210  
 735  	43.0499   	-37.893799  
 736  	43.1085   	-38.181335  
 737  	43.1672   	-38.181335  
 738  	43.2258   	-39.187561  
 739  	43.2845   	-39.690674  
 740  	43.3431   	-39.403198  
 741  	43.4018   	-38.900085  
 742  	43.4604   	-39.259460  
 743  	43.5191   	-39.834412  
 744  	43.5777   	-39.259460  
 745  	43.6364   	-39.187561  
 746  	43.6950   	-40.768799  
 747  	43.7537   	-39.546936  
 748  	43.8123   	-40.481323  
 749  	43.8710   	-41.056335  
 750  	43.9296   	-41.128174  
 751  	43.9883   	-40.768799  
 752  	44.0469   	-40.050049  
 753  	44.1056   	-40.768799  
 754  	44.1642   	-40.481323  
 755  	44.2229   	-40.984436  
 756  	44.2815   	-41.487549  
 757  	44.3402   	-41.703186  
 758  	44.3988   	-42.637573  
 759  	44.4575   	-41.631287  
 760  	44.5161   	-42.278198  
 761  	44.5748   	-41.846924  
 762  	44.6334   	-42.637573  
 763  	44.6921   	-42.565674  
 764  	44.7507   	-42.062561  
 765  	44.8094   	-42.421936  
 766  	44.8680   	-41.990662  
 767  	44.9267   	-41.271912  
 768  	44.9853   	-41.200073  
 769  	45.0440   	-40.912537  
 770  	45.1026   	-41.846924  
 771  	45.1613   	-41.703186  
 772  	45.2199   	-42.134460  
 773  	45.2786   	-42.493835  
 774  	45.3372   	-42.062561  
 775  	45.3959   	-42.565674  
 776  	45.4545   	-42.637573  
 777  	45.5132   	-42.350037  
 778  	45.5718   	-41.271912  
 779  	45.6305   	-41.631287  
 780  	45.6891   	-41.128174  
 781  	45.7478   	-41.200073  
 782  	45.8065   	-42.350037  
 783  	45.8651   	-42.350037  
 784  	45.9238   	-41.343811  
 785  	45.9824   	-41.271912  
 786  	46.0411   	-41.415710  
 787  	46.0997   	-42.134460  
 788  	46.1584   	-42.206299  
 789  	46.2170   	-41.918823  
 790  	46.2757   	-41.775085  
 791  	46.3343   	-41.631287  
 792  	46.3930   	-40.481323  
 793  	46.4516   	-40.409424  
 794  	46.5103   	-41.200073  
 795  	46.5689   	-42.062561  
 796  	46.6276   	-42.134460  
 797  	46.6862   	-42.278198  
 798  	46.7449   	-41.846924  
 799  	46.8035   	-41.846924  
 800  	46.8622   	-41.271912  
 801  	46.9208   	-40.553162  
 802  	46.9795   	-40.696960  
 803  	47.0381   	-38.325073  
 804  	47.0968   	-38.325073  
 805  	47.1554   	-34.156311  
 806  	47.2141   	-25.818785  
 807  	47.2727   	-19.278198  
 808  	47.3314   	-15.181334  
 809  	47.3900   	-14.893799  
 810  	47.4487   	-16.475037  
 811  	47.5073   	-18.846924  
 812  	47.5660   	-19.853210  
 813  	47.6246   	-21.506287  
 814  	47.6833   	-23.159426  
 815  	47.7419   	-25.603210  
 816  	47.8006   	-26.896912  
 817  	47.8592   	-28.765684  
 818  	47.9179   	-30.275085  
 819  	47.9765   	-31.137573  
 820  	48.0352   	-32.790710  
 821  	48.0938   	-33.868835  
 822  	48.1525   	-34.803162  
 823  	48.2111   	-36.600037  
 824  	48.2698   	-37.246948  
 825  	48.3284   	-36.743835  
 826  	48.3871   	-37.390686  
 827  	48.4457   	-37.678162  
 828  	48.5044   	-36.815674  
 829  	48.5630   	-37.246948  
 830  	48.6217   	-38.396912  
 831  	48.6804   	-38.828186  
 832  	48.7390   	-39.115662  
 833  	48.7977   	-38.900085  
 834  	48.8563   	-38.612549  
 835  	48.9150   	-38.181335  
 836  	48.9736   	-38.900085  
 837  	49.0323   	-39.187561  
 838  	49.0909   	-39.043823  
 839  	49.1496   	-40.265686  
 840  	49.2082   	-39.906311  
 841  	49.2669   	-40.625061  
 842  	49.3255   	-40.193787  
 843  	49.3842   	-40.625061  
 844  	49.4428   	-40.696960  
 845  	49.5015   	-39.690674  
 846  	49.5601   	-40.696960  
