
      	X(nS)     	Ch1(mV)      
 742  	43.4604   	-19.176573  
 743  	43.5191   	-19.154663  
 744  	43.5777   	-19.174864  
 745  	43.6364   	-19.229919  
 746  	43.6950   	-19.206909  
 747  	43.7537   	-19.243408  
 748  	43.8123   	-19.216980  
 749  	43.8710   	-19.208555  
 750  	43.9296   	-19.101316  
 751  	43.9883   	-19.178833  
 752  	44.0469   	-19.071594  
 753  	44.1056   	-19.038450  
 754  	44.1642   	-19.053589  
 755  	44.2229   	-19.040709  
 756  	44.2815   	-19.087830  
 757  	44.3402   	-19.109190  
 758  	44.3988   	-19.095703  
 759  	44.4575   	-19.224304  
 760  	44.5161   	-19.139526  
 761  	44.5748   	-19.192871  
 762  	44.6334   	-19.201294  
 763  	44.6921   	-19.138977  
 764  	44.7507   	-19.152405  
 765  	44.8094   	-19.146238  
 766  	44.8680   	-19.140623  
 767  	44.9267   	-19.133362  
 768  	44.9853   	-19.132750  
 769  	45.0440   	-19.088440  
 770  	45.1026   	-19.088989  
 771  	45.1613   	-19.110291  
 772  	45.2199   	-19.054749  
 773  	45.2786   	-19.042358  
 774  	45.3372   	-19.054138  
 775  	45.3959   	-19.063721  
 776  	45.4545   	-19.123230  
 777  	45.5132   	-19.153563  
 778  	45.5718   	-19.064817  
 779  	45.6305   	-19.103027  
 780  	45.6891   	-19.070984  
 781  	45.7478   	-19.082823  
 782  	45.8065   	-18.970518  
 783  	45.8651   	-18.997435  
 784  	45.9238   	-18.953062  
 785  	45.9824   	-18.962645  
 786  	46.0411   	-18.896912  
 787  	46.0997   	-18.940735  
 788  	46.1584   	-18.987915  
 789  	46.2170   	-19.018250  
 790  	46.2757   	-19.080015  
 791  	46.3343   	-19.149048  
 792  	46.3930   	-19.097412  
 793  	46.4516   	-19.113707  
 794  	46.5103   	-19.085022  
 795  	46.5689   	-19.072691  
 796  	46.6276   	-19.036743  
 797  	46.6862   	-19.117615  
 798  	46.7449   	-19.072142  
 799  	46.8035   	-19.006409  
 800  	46.8622   	-19.062010  
 801  	46.9208   	-19.172668  
 802  	46.9795   	-19.163086  
 803  	47.0381   	-19.188904  
 804  	47.0968   	-19.138365  
 805  	47.1554   	-19.176025  
 806  	47.2141   	-19.168152  
 807  	47.2727   	-19.129944  
 808  	47.3314   	-19.162537  
 809  	47.3900   	-19.180481  
 810  	47.4487   	-19.226011  
 811  	47.5073   	-19.241699  
 812  	47.5660   	-19.237244  
 813  	47.6246   	-19.246216  
 814  	47.6833   	-19.274292  
 815  	47.7419   	-19.270325  
 816  	47.8006   	-19.252928  
 817  	47.8592   	-19.334900  
 818  	47.9179   	-19.284973  
 819  	47.9765   	-19.251831  
 820  	48.0352   	-19.312439  
 821  	48.0938   	-19.312439  
 822  	48.1525   	-19.362976  
 823  	48.2111   	-19.357359  
 824  	48.2698   	-19.380981  
 825  	48.3284   	-19.338867  
 826  	48.3871   	-19.348389  
 827  	48.4457   	-19.283264  
 828  	48.5044   	-19.334351  
 829  	48.5630   	-19.302917  
 830  	48.6217   	-19.364134  
 831  	48.6804   	-19.302368  
 832  	48.7390   	-19.275940  
 833  	48.7977   	-19.246765  
