
      	X(nS)     	Ch1(mV)      
 696  	40.7625   	-7.172302   
 697  	40.8211   	-6.616394   
 698  	40.8798   	-6.150330   
 699  	40.9384   	-5.622498   
 700  	40.9971   	-5.247437   
 701  	41.0557   	-4.862244   
 702  	41.1144   	-4.494995   
 703  	41.1730   	-4.223206   
 704  	41.2317   	-3.874511   
 705  	41.2903   	-3.660583   
 706  	41.3490   	-3.531433   
 707  	41.4076   	-3.311279   
 708  	41.4663   	-3.183838   
 709  	41.5249   	-2.942383   
 710  	41.5836   	-2.734619   
 711  	41.6422   	-2.488647   
 712  	41.7009   	-2.406677   
 713  	41.7595   	-2.275268   
 714  	41.8182   	-2.157348   
 715  	41.8768   	-2.075928   
 716  	41.9355   	-2.033813   
 717  	41.9941   	-1.934448   
 718  	42.0528   	-1.811462   
 719  	42.1114   	-1.969787   
 720  	42.1701   	-2.204529   
 721  	42.2287   	-2.171936   
 722  	42.2874   	-2.022034   
 723  	42.3460   	-1.877746   
 724  	42.4047   	-1.722717   
 725  	42.4633   	-1.590759   
 726  	42.5220   	-1.489685   
 727  	42.5806   	-1.467224   
 728  	42.6393   	-1.374023   
 729  	42.6979   	-1.258911   
 730  	42.7566   	-1.109009   
 731  	42.8152   	-0.910217   
 732  	42.8739   	-0.949524   
 733  	42.9326   	-0.730530   
 734  	42.9912   	-0.615967   
 735  	43.0499   	-0.667053   
 736  	43.1085   	-0.762512   
 737  	43.1672   	-0.840576   
 738  	43.2258   	-0.970276   
 739  	43.2845   	-1.045532   
 740  	43.3431   	-1.194336   
 741  	43.4018   	-1.296570   
 742  	43.4604   	-1.260620   
 743  	43.5191   	-1.271850   
 744  	43.5777   	-1.364502   
 745  	43.6364   	-1.445374   
 746  	43.6950   	-1.544189   
 747  	43.7537   	-1.575622   
 748  	43.8123   	-1.649170   
 749  	43.8710   	-1.772156   
 750  	43.9296   	-1.795166   
 751  	43.9883   	-1.837280   
 752  	44.0469   	-1.886719   
 753  	44.1056   	-1.849060   
 754  	44.1642   	-1.853027   
 755  	44.2229   	-1.889526   
 756  	44.2815   	-1.911987   
 757  	44.3402   	-2.000122   
 758  	44.3988   	-2.184326   
 759  	44.4575   	-2.356140   
