
      	X(nS)     	Ch1(mV)      
 717  	34.9951   	-131.569946 
 718  	35.0440   	-131.228577 
 719  	35.0929   	-131.269043 
 720  	35.1417   	-131.127502 
 721  	35.1906   	-131.051147 
 722  	35.2395   	-131.012939 
 723  	35.2884   	-130.902893 
 724  	35.3372   	-131.019653 
 725  	35.3861   	-131.042114 
 726  	35.4350   	-130.985962 
 727  	35.4839   	-130.941040 
 728  	35.5327   	-130.808594 
 729  	35.5816   	-130.503052 
 730  	35.6305   	-130.249268 
 731  	35.6794   	-129.854004 
 732  	35.7283   	-129.687744 
 733  	35.7771   	-129.276733 
 734  	35.8260   	-128.933105 
 735  	35.8749   	-128.524292 
 736  	35.9238   	-127.767326 
 737  	35.9726   	-126.936272 
 738  	36.0215   	-126.455627 
 739  	36.0704   	-125.824455 
 740  	36.1193   	-125.078735 
 741  	36.1681   	-124.373535 
 742  	36.2170   	-123.688477 
 743  	36.2659   	-123.043823 
 744  	36.3148   	-122.073486 
 745  	36.3636   	-121.249146 
 746  	36.4125   	-120.586548 
 747  	36.4614   	-119.742065 
 748  	36.5103   	-118.765007 
 749  	36.5591   	-117.969841 
 750  	36.6080   	-117.210693 
 751  	36.6569   	-116.532341 
 752  	36.7058   	-115.930420 
 753  	36.7546   	-115.238647 
 754  	36.8035   	-114.468254 
 755  	36.8524   	-113.718025 
 756  	36.9013   	-112.979065 
 757  	36.9501   	-112.255859 
 758  	36.9990   	-111.514641 
 759  	37.0479   	-110.533073 
 760  	37.0968   	-109.461662 
 761  	37.1457   	-108.466675 
 762  	37.1945   	-107.444702 
 763  	37.2434   	-106.225098 
 764  	37.2923   	-104.915588 
 765  	37.3412   	-103.889168 
 766  	37.3900   	-102.748100 
 767  	37.4389   	-101.723877 
 768  	37.4878   	-100.432373 
 769  	37.5367   	-99.120667  
 770  	37.5855   	-97.937012  
 771  	37.6344   	-96.697144  
 772  	37.6833   	-95.542664  
 773  	37.7322   	-94.417358  
 774  	37.7810   	-93.222412  
 775  	37.8299   	-92.119629  
 776  	37.8788   	-91.061707  
 777  	37.9277   	-89.994812  
 778  	37.9765   	-88.790894  
