
      	X(nS)     	Ch1(mV)      
 719  	35.0929   	-19.763916  
 720  	35.1417   	-19.662842  
 721  	35.1906   	-19.683105  
 722  	35.2395   	-19.907715  
 723  	35.2884   	-20.049194  
 724  	35.3372   	-20.040222  
 725  	35.3861   	-20.073914  
 726  	35.4350   	-20.062683  
 727  	35.4839   	-20.094116  
 728  	35.5327   	-20.258057  
 729  	35.5816   	-20.327698  
 730  	35.6305   	-20.428772  
 731  	35.6794   	-20.487183  
 732  	35.7283   	-20.433289  
 733  	35.7771   	-20.395081  
 734  	35.8260   	-20.237854  
 735  	35.8749   	-20.314207  
 736  	35.9238   	-20.368164  
 737  	35.9726   	-20.444519  
 738  	36.0215   	-20.253601  
 739  	36.0704   	-20.136780  
 740  	36.1193   	-20.289551  
 741  	36.1681   	-20.276062  
 742  	36.2170   	-20.291748  
 743  	36.2659   	-20.305237  
 744  	36.3148   	-20.359131  
 745  	36.3636   	-20.327698  
 746  	36.4125   	-20.260315  
 747  	36.4614   	-20.255859  
 748  	36.5103   	-20.087402  
 749  	36.5591   	-20.143555  
 750  	36.6080   	-20.282776  
 751  	36.6569   	-20.150269  
 752  	36.7058   	-20.130066  
 753  	36.7546   	-20.204163  
 754  	36.8035   	-20.269287  
 755  	36.8524   	-20.105347  
 756  	36.9013   	-20.022217  
 757  	36.9501   	-19.954834  
 758  	36.9990   	-20.042480  
 759  	37.0479   	-20.091858  
 760  	37.0968   	-20.046936  
 761  	37.1457   	-19.986328  
 762  	37.1945   	-20.105347  
 763  	37.2434   	-19.813354  
 764  	37.2923   	-19.714539  
 765  	37.3412   	-19.272034  
 766  	37.3900   	-18.863281  
 767  	37.4389   	-18.283752  
 768  	37.4878   	-17.526855  
 769  	37.5367   	-17.106812  
 770  	37.5855   	-16.502625  
 771  	37.6344   	-15.846741  
 772  	37.6833   	-15.168456  
 773  	37.7322   	-14.328369  
 774  	37.7810   	-11.621826  
 775  	37.8299   	-0.166748   
 776  	37.8788   	8.220154    
 777  	37.9277   	12.534912   
 778  	37.9765   	13.363708   
 779  	38.0254   	12.103638   
 780  	38.0743   	10.488708   
 781  	38.1232   	8.141541    
 782  	38.1720   	5.185669    
 783  	38.2209   	2.878906    
 784  	38.2698   	0.399231    
 785  	38.3187   	-1.761475   
 786  	38.3675   	-3.634766   
 787  	38.4164   	-5.150879   
 788  	38.4653   	-6.799499   
 789  	38.5142   	-8.304382   
 790  	38.5631   	-9.573425   
 791  	38.6119   	-10.608887  
 792  	38.6608   	-11.583679  
 793  	38.7097   	-12.345093  
 794  	38.7586   	-12.944825  
 795  	38.8074   	-13.504088  
 796  	38.8563   	-14.137451  
 797  	38.9052   	-14.544006  
 798  	38.9541   	-14.957274  
 799  	39.0029   	-15.406494  
 800  	39.0518   	-15.478394  
 801  	39.1007   	-15.810791  
 802  	39.1496   	-16.026428  
 803  	39.1984   	-16.383545  
 804  	39.2473   	-16.513855  
 805  	39.2962   	-16.614929  
 806  	39.3451   	-16.700256  
 807  	39.3939   	-16.987793  
 808  	39.4428   	-17.156250  
 809  	39.4917   	-17.052917  
 810  	39.5406   	-17.113525  
 811  	39.5894   	-16.963074  
 812  	39.6383   	-17.102295  
 813  	39.6872   	-17.356140  
 814  	39.7361   	-17.308960  
 815  	39.7849   	-17.441467  
 816  	39.8338   	-17.668335  
 817  	39.8827   	-17.744690  
 818  	39.9316   	-17.650391  
 819  	39.9805   	-17.702026  
 820  	40.0293   	-17.830078  
 821  	40.0782   	-18.020996  
 822  	40.1271   	-18.099609  
 823  	40.1760   	-18.146729  
 824  	40.2248   	-18.216370  
 825  	40.2737   	-18.169189  
 826  	40.3226   	-18.202881  
 827  	40.3715   	-18.411804  
 828  	40.4203   	-18.467957  
 829  	40.4692   	-18.492676  
 830  	40.5181   	-18.542053  
 831  	40.5670   	-18.748718  
 832  	40.6158   	-18.795898  
 833  	40.6647   	-18.795898  
 834  	40.7136   	-18.676819  
 835  	40.7625   	-18.753174  
 836  	40.8113   	-18.524109  
