
      	X(nS)     	Ch1(mV)      
 608  	29.6676   	99.977539   
 609  	29.7165   	100.029175  
 610  	29.7654   	100.051636  
 611  	29.8143   	99.880981   
 612  	29.8631   	99.694580   
 613  	29.9120   	99.377808   
 614  	29.9609   	99.326172   
 615  	30.0098   	99.061157   
 616  	30.0587   	99.025269   
 617  	30.1075   	98.807373   
 618  	30.1564   	98.917358   
 619  	30.2053   	99.083618   
 620  	30.2542   	99.189209   
 621  	30.3030   	99.173462   
 622  	30.3519   	99.058960   
 623  	30.4008   	99.022949   
 624  	30.4497   	98.859009   
 625  	30.4985   	98.618652   
 626  	30.5474   	98.528809   
 627  	30.5963   	98.519897   
 628  	30.6452   	98.456909   
 629  	30.6940   	98.198608   
 630  	30.7429   	98.016724   
 631  	30.7918   	97.859497   
 632  	30.8407   	97.648315   
 633  	30.8895   	97.473145   
 634  	30.9384   	97.322632   
 635  	30.9873   	97.241814   
 636  	31.0362   	97.192383   
 637  	31.0850   	97.259766   
 638  	31.1339   	97.291260   
 639  	31.1828   	97.309204   
 640  	31.2317   	97.297974   
 641  	31.2805   	97.212646   
 642  	31.3294   	97.246330   
 643  	31.3783   	97.104858   
 644  	31.4272   	96.904907   
 645  	31.4761   	96.758911   
 646  	31.5249   	96.646599   
 647  	31.5738   	96.583740   
 648  	31.6227   	96.428711   
 649  	31.6716   	96.190674   
 650  	31.7204   	96.264771   
 651  	31.7693   	95.941284   
 652  	31.8182   	95.727905   
 653  	31.8671   	95.613403   
 654  	31.9159   	95.480835   
 655  	31.9648   	95.456177   
 656  	32.0137   	95.341667   
 657  	32.0626   	95.305664   
 658  	32.1114   	95.218140   
 659  	32.1603   	94.851929   
 660  	32.2092   	94.717163   
 661  	32.2581   	94.508301   
 662  	32.3069   	94.409538   
 663  	32.3558   	94.375854   
 664  	32.4047   	94.400505   
 665  	32.4536   	94.178093   
 666  	32.5024   	94.104004   
 667  	32.5513   	93.901855   
 668  	32.6002   	93.829956   
 669  	32.6491   	93.663818   
 670  	32.6979   	93.544800   
 671  	32.7468   	93.324585   
 672  	32.7957   	93.156128   
 673  	32.8446   	93.064087   
 674  	32.8935   	93.115723   
 675  	32.9423   	93.142700   
 676  	32.9912   	93.138184   
 677  	33.0401   	92.817017   
 678  	33.0890   	92.855225   
 679  	33.1378   	92.801270   
 680  	33.1867   	92.682251   
 681  	33.2356   	92.830444   
 682  	33.2845   	92.895630   
 683  	33.3333   	92.915894   
